"";"p_sr";"p_mr";"p_pr";"p_ft";"p_rf";"nn"
"2665";12108,1553743896;16064,3621752402;12742,235247892;11719,6484549964;7262,96386957435;-0,333723064533968
"2666";18906,0385384167;62142,1929577487;18106,186530017;52903,2995233519;18762,8408;1,56417945848788
"2667";21592,6655133744;21297,5687222714;21291,8690083808;23880,0760361371;20146,284330047;0,518766259687162
"2668";19645,551373077;7030,37806623895;18930,9823918416;5430,53668227666;13109,2272606061;-0,425497403936411
"2669";17687,2789855572;13661,3379719993;16840,1977815795;11254,1980058178;18255,4273210388;0,0964029071854824
"2670";17129,3666244404;26404,7132916376;16301,2942617868;23880,0760361371;15494,3439398424;0,103978925944005
"2671";14339,8048188566;20052,9957154356;14021,505539342;11719,6484549964;13376,6852767182;0,271719082667204
"2672";16013,5419022069;10465,2168095885;15304,088695771;11254,1980058178;14185,2249047646;-0,237443425048834
"2673";19361,0160689074;22639,2395326924;18608,7340811599;23880,0760361371;17571,9750816846;0,0169353295235108
"2674";19361,0160689074;13882,8422558904;18608,7340811599;11254,1980058178;17571,9750816846;-0,392088833955637
"2675";18803,1037077907;9167,30737563036;17994,6991251774;5430,53668227666;16743,3205788563;-0,0261273887908926
"2676";19684,1923832079;60629,2216899591;18975,2103070569;52903,2995233519;17960,618221645;1,9961736844386
"2677";17687,2789855572;14138,6915182397;16840,1977815795;23880,0760361371;18255,4273210388;0,164817379412504
"2678";52835,7577359126;67654,032137881;70297,1529292375;71359,6799292585;44952,5277921637;1,18995081471919
"2679";16236,7068466536;11900,1940733921;15494,7156007886;11254,1980058178;15222,1848350503;0,0297113535135916
"2680";21592,6655133744;16565,5863196943;21291,8690083808;5430,53668227666;20146,284330047;-0,18049913044825
"2681";17212,2500848079;32005,1808494059;16379,6899514821;23880,0760361371;8914,80113333333;-0,295158635241822
"2682";16348,289318877;5041,45503625646;15591,7035974818;5430,53668227666;16833,3009326778;-0,419070857307326
"2683";17129,3666244404;22648,3295616712;16301,2942617868;23880,0760361371;15494,3439398424;-0,474388619419611
"2684";16013,5419022069;-2016,24351514783;15304,088695771;5430,53668227666;14185,2249047646;-0,799085741473416
"2685";12889,2326799531;10735,0872788215;13131,315782532;11719,6484549964;8759,55375769475;-0,714128239637508
"2686";14339,8048188566;28893,1323620062;14021,505539342;22430,5430709877;13376,6852767182;-0,355178939826171
"2687";21981,7647522645;21207,4139476074;21794,4387106416;23880,0760361371;47345,4815;-0,183895203147587
"2688";30519,2632912425;23268,1965989629;34781,1243891618;22713,5640301003;28953,6839007238;0,897132122651925
"2689";17129,3666244404;27399,1663881755;16301,2942617868;23880,0760361371;15494,3439398424;-0,163181694931887
"2690";18503,7390930626;8745,57433511037;17675,1726279249;11254,1980058178;52223,2880931641;0,0998510351437623
"2691";10434,4182910394;9802,70770894364;12133,2631540446;11719,6484549964;2745,16837435897;-0,380676211157829
"2692";19361,0160689074;9755,39097760525;18608,7340811599;5430,53668227666;17571,9750816846;-0,352011020593074
"2693";16385,1115347107;10257,7471395852;15623,9530994119;11254,1980058178;18129,3088;-0,56180521692175
"2694";17129,3666244404;13783,364249981;16301,2942617868;11254,1980058178;15494,3439398424;-0,496058813074234
"2695";17129,3666244404;10320,8683826495;16301,2942617868;11254,1980058178;15494,3439398424;-0,210384990672229
"2696";14897,7171799734;1316,29309631791;14419,5613205905;5430,53668227666;12518,6112335927;-0,651388427830321
"2697";17687,2789855572;5627,98626440577;16840,1977815795;5430,53668227666;18255,4273210388;0,127372768217524
"2698";18914,686180014;4644,2455192171;18115,5901320069;5430,53668227666;16176,8677722222;-0,38105401376371
"2699";25721,2169856384;16425,7996784383;27076,8956555731;22713,5640301003;45440,3864030864;0,909476946264972
"2700";20675,4575916985;37353,6838883311;20146,8328893144;23024,2258547008;41354,5578333333;0,425428863027722
"2701";19361,0160689074;26802,7775159385;18608,7340811599;23880,0760361371;17571,9750816846;0,0449592070159228
"2702";36693,4897015188;53111,5564392442;45479,6680429489;43289,9607364112;84497,1538974623;2,73314482347238
"2703";13457,8458001561;10905,1285868101;13454,8050008751;11719,6484549964;15468,5125;-0,228349408440689
"2704";16459,8717911003;5153,78844159842;15689,7996216694;5430,53668227666;13926,7466828283;-0,00209118537136077
"2705";11550,2430132729;11238,8081449149;12504,5630529724;11719,6484549964;5699,05516562873;-0,319261746198386
"2706";22708,4902356079;23006,5939890891;22758,6934592063;11254,1980058178;20764,1511358199;0,330703245858341
"2707";13781,8924577399;11409,3249791833;13653,9636075365;11719,6484549964;10577,2828184279;-0,677390552404274
"2708";18803,1037077907;28647,9259390235;17994,6991251774;23880,0760361371;16743,3205788563;0,282760380662388
"2709";19361,0160689074;27744,2667443519;18608,7340811599;23880,0760361371;17571,9750816846;0,320152038993724
"2710";21592,6655133744;12186,0793894548;21291,8690083808;5430,53668227666;20146,284330047;-0,207161212263282
"2711";12666,0677355064;17721,7145299083;13013,5470279001;11719,6484549964;8410,63183514295;-0,201161548963878
"2712";13223,9800966231;2567,64715454169;13317,7169590854;11254,1980058178;9068,66390037881;-0,413039517946103
"2713";13781,8924577399;2906,16631135065;13653,9636075365;11254,1980058178;10577,2828184279;-0,516856765961629
"2714";22210,3526048612;12409,4216815755;22094,1982693921;5430,53668227666;26389,0955948731;-0,49008202440247
"2715";11550,2430132729;12265,9607470678;12504,5630529724;11719,6484549964;5699,05516562873;-0,763101352246909
"2716";24940,139680075;16304,8686991166;25911,598978832;11254,1980058178;21495,9952811797;0,561582572928202
"2717";18245,1913466739;9460,99451812636;17404,9265473468;5430,53668227666;17142,5483547113;-0,716109123310865
"2718";14897,7171799734;28713,5745319296;14419,5613205905;22430,5430709877;12518,6112335927;-0,05198748067338
"2719";12442,9027910597;6591,46438547783;12901,0355774566;11254,1980058178;9003,43375520331;-0,73106209519844
"2720";14897,7171799734;16177,7247565584;14419,5613205905;11719,6484549964;12518,6112335927;-0,62626176044033
"2721";17464,1140411105;18485,6585026868;16621,4935838464;23880,0760361371;17841,7505310435;-0,541083755270557
"2722";22262,1603467145;13786,6121932594;22162,5932729132;5430,53668227666;38641,8317243656;-0,104481040096191
"2723";24716,9747356283;24228,8394294344;25584,2032769678;23880,0760361371;22591,3833571429;0,750401160716685
"2724";19918,9284300242;22451,8189766798;19246,2499813828;23880,0760361371;18938,6939882345;-0,305846600046936
"2725";16013,5419022069;-1576,27699148655;15304,088695771;5430,53668227666;14185,2249047646;-0,585872042985765
"2726";14562,9697633033;9570,40192797314;14177,1099502073;11719,6484549964;14624,5645328412;-0,143180800828999
"2727";17798,8614577805;28058,6979445023;16951,1025209401;23880,0760361371;17859,0128961164;0,172897091754897
"2728";21592,6655133744;14293,125099848;21291,8690083808;5430,53668227666;20146,284330047;-0,176175368616214
"2729";18022,0264022272;24146,1068778876;17175,9860232932;23880,0760361371;22245,091554823;-0,0851572584037041
"2730";19361,0160689074;27508,4878305681;18608,7340811599;23880,0760361371;17571,9750816846;-0,352538739371161
"2731";34143,9417936875;49272,1086890353;41013,2245066799;43289,9607364112;56938,3900871914;1,75178668813535
"2732";14897,7171799734;6156,99785981886;14419,5613205905;11254,1980058178;12518,6112335927;-0,661566942336668
"2733";19361,0160689074;10537,2265029047;18608,7340811599;5430,53668227666;17571,9750816846;-0,434850872629206
"2734";18245,1913466739;10405,8186351573;17404,9265473468;11254,1980058178;17142,5483547113;-0,42029249076958
"2735";22708,4902356079;12676,7096524015;22758,6934592063;5430,53668227666;20764,1511358199;-0,0740120678195317
"2736";24940,139680075;12407,9325864119;25911,598978832;5430,53668227666;21495,9952811797;-0,207922646827661
"2737";17017,7841522171;9061,26079288684;16196,6813535294;5430,53668227666;15180,4805753501;-0,512550059465885
"2738";11550,2430132729;-1656,09459891822;12504,5630529724;5430,53668227666;5699,05516562873;-0,758841469464364
"2739";17129,3666244404;23557,5044728164;16301,2942617868;23880,0760361371;15494,3439398424;-0,152326366137705
"2740";17129,3666244404;3182,22802757286;16301,2942617868;5430,53668227666;15494,3439398424;-0,132131663692414
"2741";19918,9284300242;13406,4995488757;19246,2499813828;11254,1980058178;18938,6939882345;0,252872233588692
"2742";13781,8924577399;18462,9607304363;13653,9636075365;11719,6484549964;10577,2828184279;-0,50178882895278
"2743";15455,6295410901;10820,7186819781;14847,3495173706;11254,1980058178;14578,1145018298;-0,583087881115784
"2744";16571,4542633237;9899,89950212557;15788,9974218802;11254,1980058178;15956,4330124585;-0,386333959323315
"2745";78475,5496620988;80114,226248418;61809,1687868378;71359,6799292585;66324,3873578;2,50037717445541
"2746";19361,0160689074;14125,8269521836;18608,7340811599;11254,1980058178;17571,9750816846;0,0197104907142509
"2747";20030,5109022475;19300,235796662;19376,5021085521;23880,0760361371;42138,043;-0,319536027461258
"2748";17129,3666244404;21862,4630726594;16301,2942617868;23880,0760361371;15494,3439398424;0,193966566113181
"2749";17129,3666244404;9202,98012232501;16301,2942617868;11254,1980058178;15494,3439398424;-0,147514658742499
"2750";16013,5419022069;13936,5973591032;15304,088695771;23880,0760361371;14185,2249047646;-0,349417813644489
"2751";14228,2223466333;3177,53084366862;13945,5310391403;11254,1980058178;10630,1802215608;-0,657535147663387
"2752";22708,4902356079;14242,1476832032;22758,6934592063;5430,53668227666;20764,1511358199;-0,125511273369818
"2753";17129,3666244404;24971,8045111224;16301,2942617868;23880,0760361371;15494,3439398424;-0,49632724998548
"2754";15120,8821244201;30402,1649126625;14587,1524697378;23024,2258547008;15814,1332759563;-0,0482646739319207
"2755";19361,0160689074;25304,4601074504;18608,7340811599;23880,0760361371;17571,9750816846;-0,345508995472137
"2756";21592,6655133744;19283,8820648119;21291,8690083808;11254,1980058178;20146,284330047;-0,167682197330238
"2757";16013,5419022069;12960,3498590114;15304,088695771;11254,1980058178;14185,2249047646;-0,596796762431594
"2758";13726,1012216282;1548,7297718823;13618,9177612809;5430,53668227666;10061,5622;-0,704829496566334
"2759";16961,9929161054;5494,37524347194;16144,7759531838;5430,53668227666;16952,9247333333;-0,480077947816729
"2760";17129,3666244404;6929,33203272056;16301,2942617868;5430,53668227666;15494,3439398424;-0,495169082252499
"2761";22708,4902356079;9615,58882483002;22758,6934592063;5430,53668227666;20764,1511358199;0,539870841207747
"2762";24940,139680075;16660,6622582246;25911,598978832;5430,53668227666;21495,9952811797;0,524092612192341
"2763";17687,2789855572;4930,43080382049;16840,1977815795;5430,53668227666;18255,4273210388;-0,437928272950942
"2764";21592,6655133744;8006,49867675453;21291,8690083808;5430,53668227666;20146,284330047;0,225547532804695
"2765";22763,946724303;8190,6598340096;22833,6070857429;5430,53668227666;68247,1011097565;-0,120231611415577
"2766";20476,8407911409;25032,2905549575;19906,4653919349;23880,0760361371;19296,3904735365;0,210288034834272
"2767";25755,4170133749;16867,333054712;27128,5873106899;22713,5640301003;37000,0567794925;-0,139488595301091
"2768";15840,4998042829;14853,891155174;15159,3763741139;23880,0760361371;30574,9453333333;-0,607788824554512
"2769";17464,1140411105;6987,86740219872;16621,4935838464;11254,1980058178;17841,7505310435;-0,0585586906866969
"2770";16013,5419022069;15739,3554992201;15304,088695771;23880,0760361371;14185,2249047646;-0,214846402404504
"2771";21592,6655133744;22442,1444329079;21291,8690083808;23880,0760361371;20146,284330047;-0,129643014189367
"2772";16013,5419022069;5854,42915840726;15304,088695771;5430,53668227666;14185,2249047646;-0,238551488947614
"2773";18738,6090388456;1763,81996619515;17925,2663087369;5430,53668227666;32252,0976333333;-0,363508191555135
"2774";19026,2686522374;13132,7823403897;18237,4453824912;11254,1980058178;19670,0846574759;-0,415137187426195
"2775";19361,0160689074;24287,1012875075;18608,7340811599;23880,0760361371;17571,9750816846;0,341377507772926
"2776";29745,5281123513;61916,6341544716;33486,4505034507;80588,4320458424;74299,9588995027;0,853176516420432
"2777";18914,686180014;13329,4431607053;18115,5901320069;11254,1980058178;16176,8677722222;0,361168746864316
"2778";13000,8151521764;9681,13179104868;13192,1560202404;11719,6484549964;8523,34295006058;-0,47785798392965
"2779";24819,943040996;15160,7323906245;25734,9490020516;5430,53668227666;57004,9989558985;0,115061265276923
"2780";19361,0160689074;22749,0025744522;18608,7340811599;23880,0760361371;17571,9750816846;-0,359544536973995
"2781";13662,4992124609;57313,2618223326;13579,3482340913;52903,2995233519;10124,5401555556;0,306407148521431
"2782";18245,1913466739;28587,789335764;17404,9265473468;23880,0760361371;17142,5483547113;0,217351299917615
"2783";20811,588207811;18861,3679463034;20313,165326717;23880,0760361371;25153,7230515873;-0,30922544920084
"2784";17352,5315688871;18918,4338747459;16513,7066284166;23880,0760361371;16939,7006332395;-0,129952221550869
"2785";11215,4955966028;-5543,50875758473;12378,4318133704;5430,53668227666;4097,12297264957;-0,773925549591105
"2786";18245,1913466739;10794,2154678172;17404,9265473468;11254,1980058178;17142,5483547113;-0,455798085150241
"2787";16013,5419022069;9556,99607287347;15304,088695771;11254,1980058178;14185,2249047646;-0,565647906434686
"2788";19361,0160689074;10553,210327724;18608,7340811599;5430,53668227666;17571,9750816846;-0,383625508216648
"2789";12666,0677355064;10195,5414452655;13013,5470279001;11719,6484549964;8410,63183514295;-0,71964528216922
"2790";38330,0363468771;19074,5070004864;48342,5994575999;22713,5640301003;55746,700505144;1,02689312812825
"2791";24940,139680075;21822,0903748134;25911,598978832;11254,1980058178;21495,9952811797;0,140061880651943
"2792";13781,8924577399;-2863,47657417227;13653,9636075365;5430,53668227666;10577,2828184279;-0,895192902170396
"2793";14897,7171799734;16127,4505564673;14419,5613205905;11719,6484549964;12518,6112335927;-0,625908544828894
"2794";20755,7969716993;17792,9689210718;20244,841215487;23880,0760361371;52154,0160333333;-0,24021001397151
"2795";22708,4902356079;18721,3976385146;22758,6934592063;11254,1980058178;20764,1511358199;0,390525898102988
"2796";15344,0470688668;120,2450888725;14759,4507935998;5430,53668227666;15793,9270378576;-0,149129740500616
"2797";17129,3666244404;7658,27724759467;16301,2942617868;11254,1980058178;15494,3439398424;-0,494361938383756
"2798";16013,5419022069;6550,79166189302;15304,088695771;11254,1980058178;14185,2249047646;-0,242961397808355
"2799";13599,2096342158;53494,8655697275;13540,3789605108;52903,2995233519;19647,0734;0,339098720573366
"2800";24940,139680075;21367,7639839295;25911,598978832;11254,1980058178;21495,9952811797;0,781454684312577
"2801";13223,9800966231;3567,60455899406;13317,7169590854;11254,1980058178;9068,66390037881;-0,693377384832982
"2802";17687,2789855572;12525,95250165;16840,1977815795;11254,1980058178;18255,4273210388;-0,0916183785818428
"2803";18579,938763344;5772,72051069979;17755,8348483679;5430,53668227666;19844,9559443478;-0,030980857609954
"2804";17129,3666244404;2950,61901535653;16301,2942617868;5430,53668227666;15494,3439398424;-0,893154865003735
"2805";19361,0160689074;11029,4298014408;18608,7340811599;5430,53668227666;17571,9750816846;-0,376577569244368
"2806";20476,8407911409;25376,4646312166;19906,4653919349;23880,0760361371;19296,3904735365;0,432365023669589
"2807";19918,9284300242;10477,8827866912;19246,2499813828;5430,53668227666;18938,6939882345;0,121924710094556
"2808";16013,5419022069;4854,32808329351;15304,088695771;5430,53668227666;14185,2249047646;-0,562307755783088
"2809";24015,5673152323;65434,0252303649;24572,0769469584;80588,4320458424;69030,9974405178;2,38178627167889
"2810";26055,9644023085;23245,9075370496;27585,1771050498;22713,5640301003;21146,5073258851;0,568246722978402
"2811";17129,3666244404;10386,1166485194;16301,2942617868;11254,1980058178;15494,3439398424;0,134439609708209
"2812";24047,4799022882;19337,4517570408;24617,5562300002;11254,1980058178;22923,7653777778;0,380587147770909
"2813";19361,0160689074;15392,3634819863;18608,7340811599;11254,1980058178;17571,9750816846;-0,349382352903377
"2814";13223,9800966231;-4657,44960015267;13317,7169590854;5430,53668227666;9068,66390037881;-0,928490014562152
